author,text,published_at,like_count,source,total_sources,total_comments,screening_time_min,source_entropy,cluster
user_33864,buzer semua isinya,2025-06-01 05:30:49+00:00,0,debat_tv_one,1,1,0.0,0.0,6
user_53655,"*wuiihhhh dewa panci..pancinya colongan....salut gw, bener2 ahlinya bahkan dalam semua bidang.. pokok nya semua orang salah hanya dia maha tahu segalanya.... gaya nya bener2 dewa panci . tukang garong panci ...panci negara piula yg di garong. eh roy dewa panci...kesetab berapa biji yg lo gak oulangin. gaya lo sekarang naik pangkat dewapanci tapi sayang memalukan dan menjijikan. sebar fitnah tapi kelakuan gerombolan gruduk lo persis kayak genjer genjer gaya baru*",2025-05-30 21:04:14+00:00,0,debat_tv_one,1,1,0.0,0.0,6
user_3376,emang sia0a menanam ya menuai,2025-05-27 15:39:53+00:00,0,debat_tv_one,1,9,13.883333333333333,0.0,6
user_15680,pintar juga roy panci ini ya. ap,2025-05-26 05:46:20+00:00,0,debat_tv_one,1,1,0.0,0.0,6
user_24200,"mls dgr roy panci, bising sllu bhng dimulutx",2025-05-24 14:32:17+00:00,0,debat_tv_one,1,2,10.033333333333333,0.0,6
user_5064,panci panci,2025-05-24 04:16:02+00:00,0,debat_tv_one,1,1,0.0,0.0,6
user_3826,mimin cs siap2 pakai baju orange rame2....cie cie lebran haji bnyak yg pakai bju baru orange,2025-05-22 20:32:29+00:00,0,debat_tv_one,1,1,0.0,0.0,6
user_35151,kl yo butuh kursi yg ad roda beli aja,2025-05-22 16:05:40+00:00,0,debat_tv_one,1,1,0.0,0.0,6
user_14293,"intinya setiap yang menanam maka ia lah yg akan menuai nya,,,,atas perbuatan yang keluar dari nilai kebenaran,,,,🙏🙏🙏",2025-05-22 15:10:08+00:00,0,debat_tv_one,1,2,6.333333333333333,0.0,6
user_9982,terus korupsi panci gmana ?????,2025-05-21 16:47:24+00:00,0,debat_tv_one,2,2,28066.716666666667,0.6931471805599453,6
user_28675,roy panci bentar lagi pakai baju shopee nih bau bau nya,2025-05-21 13:59:48+00:00,0,debat_tv_one,1,1,0.0,0.0,6
